1.000000000000000000e+00 7.111295058652784551e-01 7.230569110776974284e-01 6.608597277677992210e-01 -1.558688860409848109e-01 -7.570948129643555458e-01 -7.611445541396244518e-01 -7.647086395028402928e-01 -7.387975488427077631e-01
7.111295058652784551e-01 1.000000000000000000e+00 7.229373837844244033e-01 6.494196384457721072e-01 -1.622366943550555551e-01 -7.530056651032190906e-01 -7.609895895417776446e-01 -7.423036155688654825e-01 -7.550616706565785874e-01
7.230569110776974284e-01 7.229373837844244033e-01 1.000000000000000000e+00 6.761269063388055667e-01 -1.482284514073288206e-01 -7.636276987491460444e-01 -7.637118795532977789e-01 -7.653479604997489583e-01 -7.630457659116135494e-01
6.608597277677992210e-01 6.494196384457721072e-01 6.761269063388055667e-01 1.000000000000000000e+00 4.083184386360422941e-02 -7.267655796991896455e-01 -7.561386299861291294e-01 -7.641420770117267613e-01 -7.499811322807936609e-01
-1.558688860409848109e-01 -1.622366943550555551e-01 -1.482284514073288206e-01 4.083184386360422941e-02 1.000000000000000000e+00 5.991421794229581654e-02 -1.178722368582622027e-01 -1.341412457128901836e-01 -1.161810575730521655e-01
-7.570948129643555458e-01 -7.530056651032190906e-01 -7.636276987491460444e-01 -7.267655796991896455e-01 5.991421794229581654e-02 1.000000000000000000e+00 6.862586338411481579e-01 6.762415694094007224e-01 6.666805610957946548e-01
-7.611445541396244518e-01 -7.609895895417776446e-01 -7.637118795532977789e-01 -7.561386299861291294e-01 -1.178722368582622027e-01 6.862586338411481579e-01 1.000000000000000000e+00 7.453062999865462945e-01 7.212653660602961203e-01
-7.647086395028402928e-01 -7.423036155688654825e-01 -7.653479604997489583e-01 -7.641420770117267613e-01 -1.341412457128901836e-01 6.762415694094007224e-01 7.453062999865462945e-01 1.000000000000000000e+00 7.244016979497165387e-01
-7.387975488427077631e-01 -7.550616706565785874e-01 -7.630457659116135494e-01 -7.499811322807936609e-01 -1.161810575730521655e-01 6.666805610957946548e-01 7.212653660602961203e-01 7.244016979497165387e-01 1.000000000000000000e+00
